,0,1,2,3,4,5,6,7,8,9,10
12sad,-0.7858841161890435,0.008735760837281883,0.8416906339127745,0.9033529171967511,-1.088530993770451,-0.9792116963617932,-1.3851410037370966,0.6261050698072341,1.46912517293929,0.01578243159282575,-0.16409276285685115
12sleepy,-0.7123570860185967,0.011043231930973377,0.9717197253856025,1.3901971670072335,-1.2619068748987798,-0.8135587281542777,-1.171184532395777,0.5194535549875264,1.219141784717571,-0.07713357701227354,0.36335171410979655
12surprised,-0.7204137558796797,-0.09310985333630983,0.9622213776118718,0.19505281993527268,0.37312032111960775,-1.8999952691838173,-0.34729889140429354,-1.1427614983399441,1.041877229547132,1.13540456713625,0.8513715983842846
12wink,-0.9165466627069384,-0.12501976545584678,0.8165333670061922,1.286656815529399,-1.1694846009772855,0.36439357193383887,-0.059695873797694164,-0.3967452042724232,0.7854421001525583,-0.5478813062047715,-0.46126747113139366
13centerlight,0.17227762130846683,0.1519599540962623,-1.2030500644274298,-1.6857210116748422,-0.2215506076906746,1.0758212944140197,1.535170168432596,-1.0063890886995286,-0.21488460864775488,0.7164736438410763,1.0127002653471582
13glasses,-0.263107306076046,0.10837940819820943,-1.394906143062671,-0.748314627497921,0.07129975148535286,0.8966459309243697,1.1003627465160473,0.9271699186766073,-0.5725646914398037,0.4300245643836908,1.5899110157255754
13happy,-0.15077874040905934,0.04832946414832325,-1.2882101504926067,-1.1228557915598851,0.04017133979647433,0.7406449599693429,1.1059357738667082,1.9243039902482997,-0.7041047518603775,0.8862633608640108,2.0101601909922047
13leftlight,-0.7793032579797905,-1.754207114580973,-0.4241076673826303,-1.503751726121642,-0.6234066059678591,1.6698477400801368,0.44776104469205075,0.24874067044997136,-0.24525248504141273,-0.06377219623050888,0.8948163416588263
13noglasses,-0.3132512116664323,0.11732309883848382,-1.1516768832627564,0.17196092114507922,0.08263787885866769,0.37062499010879,0.5415511530581433,0.47724146403112805,-0.6579584940931891,-0.23227728888704546,1.1195452806323445
13normal,-0.11726476808981486,0.2048410565729351,-1.3870209874025115,-1.1081124984980457,0.1715139590051532,0.8011346196606466,1.4443487185567454,0.6393471361603316,-0.7216061576809023,0.2681663674173744,1.4917856205549362
13rightlight,1.365982946711983,1.6241858144115913,-0.39930978637588027,-0.8157688612498486,-0.35882644253149276,1.146661934141007,0.7384531386612269,-0.488424487006168,-0.8088883575627024,-0.17665993962594664,-0.07779486339769745
13sad,-0.4095118094695695,0.17890842965192355,-1.194661013869527,-0.47521038830967965,-0.06739512318088162,1.4492209706578363,0.8691538916823969,1.4934811016663505,-0.44489467527657195,0.7222896270010827,1.6279225679770122
13sleepy,-0.3819343171683889,0.3057058829385181,-1.2563222623837658,-0.6200791380773499,-0.05075210787709554,1.0616268828904385,0.6049791290899935,1.3306606464799702,-0.538595909506879,0.40317521840393233,1.804889182777175
13surprised,0.1324853647916758,-0.11251260394147193,-1.1850469017773249,-1.7687281374773849,0.5828165784667853,-0.315714816267522,0.3781290349379906,1.5977306233907205,-0.640678832010569,0.7102892437246304,2.544503218705416
13wink,-0.45601797881854467,0.18799564992616538,-1.089966019538508,-0.6465730135167075,-0.0404612026478748,1.214080151176701,0.8969017557563811,1.3670810819353185,-0.6116481643307344,0.23419664669475615,1.1723705668864326
14centerlight,0.8071925462791173,0.2415567071451535,-1.221188547061336,-0.7472777753401914,-0.6017657753482234,-0.19659704092592295,-0.0848348560751242,-0.11381748141758934,0.5864782538550567,1.7519378947108653,-1.464206862431491
14glasses,0.4815881922699258,0.06435719414378571,-1.0445932573369991,0.2550871470099698,-0.15656573008575242,-0.11346258293650524,-1.4367260315386916,0.4655110443948414,-1.1409455029142348,0.34522335112176505,0.06636140663440138
14happy,0.6461796286089003,-0.08540879097054606,-1.2266412292479743,1.001669589645439,0.6079996694645347,-0.13449737808240617,-0.7651615891187666,1.0854774937815859,-0.9512574136364189,-0.018112741634688387,0.6794387610890205
14leftlight,-0.06900900869279482,-2.064070844642736,-0.23313930433723976,-0.7902147570109842,-1.3301662378729902,1.2325082476236444,-1.224425691177495,-0.305414372684934,-0.523296641405199,0.14043426349370988,-0.7284776623033038
14noglasses,0.6172669919806919,-0.05722368241154444,-1.164837295451729,1.1756572018384934,0.699988001588915,-0.09035580720377463,-1.3743986397340848,0.7514830036053919,-0.9875100981552806,-0.42298632208335085,0.6206005303184045
14normal,0.6172669919806919,-0.05722368241154444,-1.164837295451729,1.1756572018384934,0.699988001588915,-0.09035580720377463,-1.3743986397340848,0.7514830036053919,-0.9875100981552806,-0.42298632208335085,0.6206005303184045
14rightlight,1.9184706482396159,2.1096270512140167,0.7239490760206599,-0.9582754334447955,-0.8680781154039424,0.6922924676004327,-0.028611907739317065,0.2729245083364232,-1.0903441584202953,0.9063304496639913,-1.7493697338776812
14sad,0.5523474494149644,0.06751859601759577,-1.2355005111541109,0.9772017871948702,1.0802006053880517,0.062187426925482826,-1.3230313861567031,-0.07717622504411913,-0.8499441269396665,-0.6043033837247116,-0.23084323620384642
14sleepy,0.6621326136126586,-0.12620133118495316,-1.2211870772728586,1.222142181406919,0.8564930113857755,0.26107566468129656,-1.0949029335427216,0.25985303416652006,-1.0711788484754226,-0.2674938947044109,0.7470327987833247
14surprised,0.6778599244558048,-0.05437461510646871,-1.1829500924498602,0.9894535147670727,1.326929953286838,-0.22072617732186325,-1.5169756014642892,0.1360626360408621,-0.9193539754829227,-0.2431200206090293,0.5335641946384135
14wink,0.6884495984967303,-0.18511031170364006,-0.7732752700091541,0.6594772217454581,0.925825588178872,-0.7307962060856827,-1.7622846827470346,2.1792699144571577,-0.971857395943077,0.028600200838423982,0.23515901093193228
15centerlight,0.10946812467450975,0.44828237570351787,-0.37196774673002725,0.07641944526318917,-0.28910263760952404,-0.7236771582291368,1.1726618948259595,-2.396393241486134,1.4966193474261251,0.1187579560438405,-0.2421428354993896
15glasses,-0.8570245916784202,0.8042839830353664,0.3548322095572698,-1.34361647456485,-0.2935702305333145,-0.9547773706273229,0.2555511155174225,-0.5686149277144307,1.4834194860132075,-0.07302925376362576,0.4883470389921934
15happy,-0.9147374938191775,0.6900589447556309,0.20569867829623384,0.7282890720720434,-0.46540642412726807,0.24318867172905548,0.9519164785882183,0.27113460928294514,0.8838191081220456,-1.6033439275934047,0.27004117685224516
15leftlight,-0.7472135844537697,-1.988195267801054,0.8830236372410205,-0.4893948883457334,-1.3737777352897844,1.4144444098059301,-0.4088868932629074,-0.958977356430059,0.707603390464838,-1.4060113028309074,-1.1054517961435524
15noglasses,-0.8090404362232557,0.6120989477912032,0.01555042330685607,0.4020083688576537,-0.015876621367083628,-0.7156328371231286,0.16310451005633056,0.4326009588751685,1.4024418889941874,-1.6286348219477185,0.15845814011990625
15normal,-0.7716376380883827,0.6635233397181414,0.016148939940890908,0.6490016540676614,-0.03335586450585294,-0.2420206363515559,0.9761837030271551,-1.2820746901140274,1.3618814039668579,-1.3197961081033531,-0.007827146541439733
15rightlight,1.5485385746379308,2.417337365167556,0.9209791523347265,-0.6500016700300529,-1.2464590382940919,0.38979793012026825,-0.08385501545785738,-1.1352701160794998,0.35289953228853654,-1.2151407139006982,-0.026976190359823446
15sad,-0.8991141629005982,0.5892848441815156,0.0824005302382433,0.7724005638918441,-0.04252490708099963,-0.11544850358048593,0.3213920789820599,-0.670388018361534,1.3632313705006913,-1.4516911004877584,-0.516392104634942
15sleepy,-0.8201271799142879,0.5719673247536884,-0.03804206762186909,-0.18354934097124934,0.2936219419178581,-1.037279016075028,0.5396307713562071,0.2987404364092423,1.4894998255393517,-1.1210210295070382,0.5380373634154627
15surprised,-0.5596735136387699,0.5980617266292986,-0.15440097244147968,-0.30798595514919924,0.617364296169997,-0.9732453474287603,0.4735315901705119,-0.21248016133278125,0.9672167689253123,-0.998647909296584,1.53674583866847
15wink,-0.7864160096632546,0.4639733852495374,0.09434059136516626,1.052444999761413,-0.370550168917826,0.40711311076987017,0.4156497156376232,0.7903720990432072,0.19139792499208616,-1.841101765189205,-0.913681296129411
